doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,,,,11,,"Ikan kembung. **BAB II** **PENETAPAN KEBUTUHAN** **Pasal 4** Kepala Badan menetapkan Kebutuhan Ekspor Pangan dan Impor Pangan dengan keputusan Kepala Badan. Penetapan Kebutuhan Ekspor Pangan dan Impor Pangan sebagaimana dimaksud pada ayat (1) dilakukan dengan memperhatikan kepentingan produsen dan konsumen di dalam negeri. Penetapan Kebutuhan Ekspor Pangan dan Impor Pangan sebagaimana dimaksud pada ayat (1) didasarkan pada: a. Penghitungan neraca Pangan; dan b. Penghitungan CPP, sesuai dengan ketentuan peraturan perundang-undangan. Penetapan Kebutuhan Ekspor Pangan dan Impor Pangan sebagaimana dimaksud pada ayat (1) dilaksanakan satu kali dalam satu tahun. Dalam kondisi tertentu, penetapan Kebutuhan Ekspor Pangan dan Impor Pangan sebagaimana dimaksud pada ayat (4) dapat dilakukan perubahan sewaktu-waktu. Kondisi tertentu sebagaimana dimaksud pada ayat (5) meliputi: a. Gangguan pasokan Pangan; dan/atau b. Harga pembelian di tingkat produsen dan harga. Dengan Rahmat Tuhan Yang Maha Esa Peraturan Badan Pangan Nasional Republik Indonesia Nomor 1 Tahun 2023 tentang Penetapan Kebutuhan Ekspor Pangan dan Impor Pangan a. bahwa untuk menjamin ketersediaan pangan yang cukup dan berkualitas, perlu dilakukan penetapan kebutuhan ekspor pangan dan impor pangan; b. bahwa penetapan kebutuhan ekspor pangan dan impor pangan merupakan bagian dari upaya untuk menjaga stabilitas harga pangan; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Badan tentang Penetapan Kebutuhan Ekspor Pangan dan Impor Pangan. a. Undang-Undang Nomor 18 Tahun 2012 tentang Pangan; b. Undang-Undang Nomor 7 Tahun 2014 tentang Perdagangan; c. Peraturan Presiden Nomor 22 Tahun 2021 tentang Kebijakan Pangan Nasional; d. Peraturan Menteri Pertanian Nomor 18 Tahun 2021 tentang Penetapan Kebutuhan Pangan. Menetapkan: Peraturan Badan tentang Penetapan Kebutuhan Ekspor Pangan dan Impor Pangan. Dalam Peraturan Badan ini yang dimaksud dengan:",
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,,,Pasal 1,1,,Kebutuhan Ekspor Pangan adalah jumlah pangan yang diperlukan untuk diekspor;,
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,,,Pasal 1,2,,Kebutuhan Impor Pangan adalah jumlah pangan yang diperlukan untuk diimpor;,
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,,,Pasal 1,3,,"Pangan adalah semua bahan makanan dan minuman yang berasal dari sumber hayati, baik yang diolah maupun yang belum diolah.",
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,,,Pasal 2,,1,Penetapan Kebutuhan Ekspor Pangan dan Impor Pangan dilakukan berdasarkan analisis neraca pangan.,
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,,,Pasal 2,,2,Neraca pangan sebagaimana dimaksud pada ayat (1) merupakan perbandingan antara ketersediaan pangan dan kebutuhan pangan.,
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,,,Pasal 3,,1,Kebutuhan Ekspor Pangan dan Impor Pangan ditetapkan setiap tahun.,
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,,,Pasal 3,,2,Penetapan Kebutuhan Ekspor Pangan dan Impor Pangan sebagaimana dimaksud pada ayat (1) dilakukan oleh Kepala Badan.,
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,,,Pasal 4,,1,Penetapan Kebutuhan Ekspor Pangan dan Impor Pangan dilakukan dengan mempertimbangkan: a. kondisi ketersediaan pangan; b. permintaan pasar; c. kondisi cuaca; d. kebijakan pemerintah.,
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,,,Pasal 4,,2,Penetapan Kebutuhan Ekspor Pangan dan Impor Pangan sebagaimana dimaksud pada ayat (1) harus dilakukan secara transparan dan akuntabel. Penetapan Kebutuhan Ekspor Pangan dan Impor Pangan sebagaimana dimaksud dalam Pasal 4 ayat (1) paling sedikit memuat: a. jenis pangan; b. pos tarif/harmonized system; c. volume pangan; dan d. satuan pangan.,
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,,,Pasal 5,,2,"Bentuk dan format penetapan Kebutuhan Ekspor Pangan dan Impor Pangan sebagaimana dimaksud pada ayat (1) tercantum dalam Lampiran yang merupakan bagian tidak terpisahkan dari Peraturan Badan ini. Hasil penghitungan neraca pangan sebagaimana dimaksud dalam Pasal 4 ayat (3) huruf a, berupa: a. pangan dalam kondisi surplus; dan b. pangan dalam kondisi defisit. Hasil penghitungan CPP sebagaimana dimaksud dalam Pasal 4 ayat (3) huruf b, berupa: a. CPP lebih dari syarat minimal; dan b. CPP kurang dari syarat minimal. Ketentuan lebih lanjut mengenai Tata Cara Penetapan Kebutuhan Ekspor Pangan dan Impor Pangan diatur dalam petunjuk teknis yang ditetapkan oleh Kepala Badan. TAHAPAN PENETAPAN Tahapan penetapan Kebutuhan Ekspor Pangan dan Impor Pangan meliputi: a. penganalisisan data neraca pangan; b. penganalisisan kebutuhan CPP; c. penentuan jumlah Kebutuhan Ekspor Pangan dan Impor Pangan; dan d. penetapan Kebutuhan Ekspor Pangan dan Impor Pangan oleh Kepala Badan. PELAKSANAAN",
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,BAB IV,,Pasal 10,,1,Kepala Badan dalam menetapkan Kebutuhan Ekspor Pangan dan Impor Pangan dapat membentuk tim.,
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,BAB IV,,Pasal 10,,2,Tim sebagaimana dimaksud pada ayat (1) paling sedikit terdiri atas: a. Badan Pangan Nasional; b. kementerian yang mengoordinasikan urusan pemerintah di bidang perekonomian; c. kementerian yang menyelenggarakan urusan pemerintahan di bidang pertanian; d. kementerian yang menyelenggarakan urusan pemerintahan di bidang perdagangan; e. kementerian yang menyelenggarakan urusan pemerintahan di bidang kelautan dan perikanan; f. kementerian yang menyelenggarakan urusan pemerintahan di bidang perindustrian; g. kementerian yang menyelenggarakan urusan pemerintahan di bidang badan usaha milik negara; h. lembaga pemerintah nonkementerian yang menyelenggarakan tugas pemerintahan di bidang kegiatan statistik; dan i. lembaga pemerintah yang berada di bawah dan bertanggung jawab kepada Presiden yang mempunyai tugas melaksanakan tugas pemerintahan di bidang karantina.,
DOC706,peraturan-bapanas-no-31-tahun-2023.txt,BAB IV,,Pasal 10,,3,"Tim sebagaimana dimaksud pada ayat (1) mempunyai tugas: a. menganalisis Kebutuhan Ekspor Pangan dan Impor Pangan berdasarkan neraca pangan dan kebutuhan CPP; dan b. memberikan masukan atau pertimbangan kepada Kepala Badan dalam menetapkan Kebutuhan Ekspor Pangan dan Impor Pangan. PENDANAAN Pendanaan untuk pelaksanaan penetapan Kebutuhan Ekspor Pangan dan Impor Pangan bersumber pada anggaran pendapatan dan belanja negara. KETENTUAN PENUTUP Peraturan Badan ini mulai berlaku pada tanggal diundangkan. Agar setiap orang mengetahuinya, memerintahkan pengundangan Peraturan Badan ini dengan penempatannya dalam Berita Negara Republik Indonesia. KEPALA BADAN PANGAN NASIONAL REPUBLIK INDONESIA, ttd. ARIEF PRASETYO ADI Diundangkan di Jakarta pada tanggal 27 Desember 2023 DIREKTUR JENDERAL PERATURAN PERUNDANG-UNDANGAN KEMENTERIAN HUKUM DAN HAK ASASI MANUSIA REPUBLIK INDONESIA, ttd. ASEP N. MULYANA",
