doc_id,nama_dokumen,bab,bagian,pasal,angka,ayat,isi,penjelasan
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,1,,PE Beras Keperluan Umum (Perusahaan Umum BULOG) yang masih berlaku; dan,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,,"Dokumen yang mengalami perubahan. Dalam hal perubahan masa berlaku PE TASL. Masa berlaku perpanjangan PE TASL sesuai masa berlaku perpanjangan SATS-LN. Elemen data dan/atau keterangan tambahan selain yang diatur dalam batang tubuh, yang dilakukan penelitian sesuai ketentuan peraturan perundang-undangan antara yang tercantum dalam Persetujuan Ekspor dengan dokumen pemberitahuan pabean ekspor, meliputi: a. pelabuhan muat ekspor; dan b. negara tujuan. Data lain pada Perizinan Berusaha di bidang Ekspor berupa Persetujuan Ekspor yang dapat dilakukan perubahan sebagaimana diatur dalam Pasal 8 ayat (4), yaitu negara tujuan. **PERATURAN MENTERI** **PERPANJANGAN SATS-LN** **DENGAN RAHMAT TUHAN YANG MAHA ESA** **MENTERI YANG MENYELENGGARAKAN URUSAN PEMERINTAHAN DI BIDANG LINGKUNGAN HIDUP DAN KEHUTANAN** a. bahwa untuk meningkatkan pengawasan dan pengendalian terhadap ekspor barang tertentu, perlu dilakukan perpanjangan SATS-LN; b. bahwa eksportir dapat memiliki 1 (satu) atau lebih Persetujuan Ekspor; c. bahwa PE TASL berlaku untuk 1 (satu) kali penyampaian Pemberitahuan Pabean Ekspor (transaksional); d. bahwa masa berlaku PE TASL sesuai dengan masa berlaku SATS-LN; e. bahwa masa berlaku perubahan PE TASL selama sisa masa berlaku PE TASL; f. bahwa masa berlaku perpanjangan PE TASL sesuai dengan masa berlaku perpanjangan SATS-LN;",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,1,,Undang-Undang Nomor 17 Tahun 2006 tentang Perdagangan;,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,,Peraturan Pemerintah Nomor 24 Tahun 2014 tentang Pelayanan Terpadu Satu Pintu;,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,,Peraturan Menteri Lingkungan Hidup dan Kehutanan Nomor XX Tahun XXXX tentang Ketentuan Ekspor Tumbuhan dan Satwa Liar; **Menetapkan: PERATURAN MENTERI TENTANG PERPANJANGAN SATS-LN.** **Pasal 1**,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,1,Perpanjangan SATS-LN dari kementerian yang menyelenggarakan urusan pemerintahan di bidang lingkungan hidup dan kehutanan.,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,2,"Elemen data dan/atau keterangan tambahan selain yang diatur dalam batang tubuh, yang dilakukan penelitian sesuai ketentuan peraturan perundang-undangan antara yang tercantum dalam Persetujuan Ekspor dengan dokumen pemberitahuan pabean ekspor, meliputi: a. pelabuhan muat ekspor; dan b. negara tujuan. **Pasal 2**",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,1,"Data lain pada Perizinan Berusaha di bidang Ekspor berupa Persetujuan Ekspor yang dapat dilakukan perubahan sebagaimana diatur dalam Pasal 8 ayat (4), yaitu negara tujuan.",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,2,Dalam hal perubahan identitas eksportir: a. PE TASL yang masih berlaku; dan b. Dokumen yang mengalami perubahan.,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,3,"Dalam hal perubahan Pos Tarif/HS dan uraian barang, jumlah, pelabuhan muat dan/atau negara tujuan: a. PE TASL yang masih berlaku; dan b. Perubahan SATS-LN dari kementerian yang menyelenggarakan urusan pemerintahan di bidang lingkungan hidup dan kehutanan. **Pasal 3**",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,1,Perpanjangan PE TASL: a. PE TASL yang masih berlaku; dan b. Perpanjangan SATS-LN dari kementerian yang menyelenggarakan urusan pemerintahan di bidang lingkungan hidup dan kehutanan.,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,2,Masa berlaku PE TASL sesuai masa berlaku SATS-LN.,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,3,Masa berlaku perubahan PE TASL selama sisa masa berlaku PE TASL.,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,4,"Masa berlaku perpanjangan PE TASL sesuai masa berlaku perpanjangan SATS-LN. **Pasal 4** Ketentuan lebih lanjut mengenai pelaksanaan peraturan ini akan diatur dalam keputusan menteri yang bersangkutan. **Pasal 5** Peraturan ini mulai berlaku pada tanggal ditetapkan. **MENTERI YANG MENYELENGGARAKAN URUSAN PEMERINTAHAN DI BIDANG LINGKUNGAN HIDUP DAN KEHUTANAN** **(Nama Pejabat)** **NIP. (Nomor Induk Pegawai)** **PERATURAN IMPOR** **DENGAN RAHMAT TUHAN YANG MAHA ESA** a. bahwa peraturan ini diperlukan untuk mengatur proses impor barang di Indonesia; b. bahwa untuk kelancaran proses tersebut, diperlukan ketentuan yang jelas mengenai persyaratan dan prosedur yang harus dipenuhi oleh eksportir; c. bahwa berdasarkan pertimbangan tersebut, perlu menetapkan peraturan mengenai impor barang.",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,1,,Undang-Undang Nomor 17 Tahun 2006 tentang Perdagangan;,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,,Undang-Undang Nomor 10 Tahun 1995 tentang Kepabeanan;,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,,Peraturan Pemerintah Nomor 31 Tahun 2007 tentang Kebijakan Perdagangan Luar Negeri;,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,4,,Peraturan Menteri terkait yang berlaku. Menetapkan Peraturan tentang Ketentuan Impor Barang. **Pasal 1** Definisi Dalam peraturan ini yang dimaksud dengan:,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,1,,"""Impor"" adalah kegiatan memasukkan barang dari luar negeri ke dalam daerah pabean Indonesia.",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,,"""Eksportir"" adalah pihak yang melakukan kegiatan ekspor barang dari Indonesia ke luar negeri. **Pasal 2** Persyaratan Umum",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,1,Setiap eksportir yang akan melakukan impor barang wajib memenuhi persyaratan sebagai berikut: a. Memiliki izin usaha yang sah; b. Memiliki dokumen pemberitahuan pabean ekspor; c. Mematuhi ketentuan peraturan perundang-undangan yang berlaku.,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,2,Dokumen yang diperlukan dalam proses impor meliputi: a. Pelabuhan muat ekspor; b. Negara tujuan. **Pasal 3** Perubahan Persyaratan,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,1,"Perubahan persyaratan dapat dilakukan dengan ketentuan sebagai berikut: a. Perubahan identitas eksportir; b. Perubahan Pos Tarif/HS dan uraian barang; c. Perubahan jumlah, pelabuhan muat, dan/atau negara tujuan.",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,2,"Dalam hal perubahan tersebut, eksportir wajib mengajukan dokumen yang mengalami perubahan kepada kementerian yang menyelenggarakan urusan pemerintahan di bidang lingkungan hidup dan kehutanan. **Pasal 4** Masa Berlaku",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,1,Masa berlaku persetujuan ekspor sesuai dengan masa berlaku dokumen yang diterbitkan.,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,2,"Masa berlaku perubahan dan perpanjangan persetujuan ekspor mengikuti ketentuan yang berlaku. **Pasal 5** Ketentuan Penutup Peraturan ini mulai berlaku pada tanggal ditetapkan. **Pejabat yang Berwenang** **(Nama Pejabat)** **(Jabatan)** **PERATURAN IMPOR** **DENGAN RAHMAT TUHAN YANG MAHA ESA,** **MENTERI KELAUTAN DAN PERIKANAN REPUBLIK INDONESIA,** a. bahwa untuk melaksanakan ketentuan peraturan perundang-undangan di bidang impor, perlu menetapkan peraturan mengenai persetujuan ekspor dan persyaratan lainnya; b. bahwa untuk kepentingan tersebut, perlu dilakukan pengaturan mengenai penerbitan persetujuan ekspor berdasarkan neraca komoditas; c. bahwa untuk itu, perlu menetapkan peraturan ini.",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,1,,Undang-Undang Nomor 17 Tahun 2006 tentang Perubahan atas Undang-Undang Nomor 10 Tahun 1995 tentang Kepabeanan;,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,,Peraturan Pemerintah Nomor 85 Tahun 2015 tentang Perubahan atas Peraturan Pemerintah Nomor 32 Tahun 2004 tentang Perdagangan Luar Negeri;,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,,Peraturan Menteri terkait lainnya. Menetapkan Peraturan Menteri tentang Persetujuan Ekspor dan Persyaratan Lainnya. **Pasal 1** Definisi Dalam peraturan ini yang dimaksud dengan:,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,1,,"""PE TASL"" adalah Persetujuan Ekspor Tumbuhan Alam dan Satwa Liar.",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,,"""SATS-LN"" adalah Surat Izin Tumbuhan Alam dan Satwa Liar. **Pasal 2** Penerbitan Persetujuan Ekspor",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,1,"Penerbitan Persetujuan Ekspor berdasarkan: a. Neraca Komoditas, dalam hal telah ditetapkan; b. Ketentuan dan data yang tersedia, dalam hal Neraca Komoditas belum ditetapkan. **Pasal 3** Perubahan PE TASL",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,1,"Dalam hal perubahan identitas eksportir, diperlukan: a. PE TASL yang masih berlaku; dan b. Dokumen yang mengalami perubahan.",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,2,"Dalam hal perubahan Pos Tarif/HS dan uraian barang, jumlah, pelabuhan muat, dan/atau negara tujuan, diperlukan: a. PE TASL yang masih berlaku; dan b. Perubahan SATS-LN dari kementerian yang menyelenggarakan urusan pemerintahan di bidang lingkungan hidup dan kehutanan. **Pasal 4** Perpanjangan PE TASL",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,1,Perpanjangan PE TASL memerlukan: a. PE TASL yang masih berlaku; dan b. Perpanjangan SATS-LN dari kementerian yang menyelenggarakan urusan pemerintahan di bidang lingkungan hidup dan kehutanan. **Pasal 5** Masa Berlaku,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,1,PE TASL berlaku untuk 1 (satu) kali penyampaian Pemberitahuan Pabean Ekspor (transaksional).,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,2,Masa berlaku PE TASL sesuai masa berlaku SATS-LN.,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,3,Masa berlaku perubahan PE TASL selama sisa masa berlaku PE TASL.,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,4,Masa berlaku perpanjangan PE TASL sesuai masa berlaku perpanjangan SATS-LN. **Pasal 6** Elemen Data,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,1,"Elemen data dan/atau keterangan tambahan selain yang diatur dalam batang tubuh, yang dilakukan penelitian sesuai ketentuan peraturan perundang-undangan antara yang tercantum dalam Persetujuan Ekspor dengan dokumen pemberitahuan pabean ekspor, meliputi: a. pelabuhan muat ekspor; dan b. negara tujuan. **Pasal 7** Data Lain",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,1,"Data lain pada Perizinan Berusaha di bidang Ekspor berupa Persetujuan Ekspor yang dapat dilakukan perubahan sebagaimana diatur dalam Pasal 8 ayat (4), yaitu negara tujuan. **Pasal 8** Ketentuan Penutup Peraturan ini mulai berlaku pada tanggal ditetapkan. **MENTERI KELAUTAN DAN PERIKANAN,** **(Nama Pejabat)** --- **DAFTAR BINATANG HIDUP YANG DIIMPOR** **I. REPTIL**",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,1,,Gehyra vorax,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,,Gekko monarchus,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,,Gekko smithi,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,4,,Gekko vittatus,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,5,,Hemidactylus frenatus,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,6,,Hemiphylodactylus typus,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,7,,Ptychozoon kuhli **II. AMFIBIA**,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,1,,Bufo asper,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,,Bufo biporcatus,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,,Bufo celebensis,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,4,,Bufo melanostictus,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,5,,Bufo parvus,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,6,,Kaloula baleata,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,7,,Kaloula pulchra,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,8,,Leptobrachium hasselti,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,9,,Leptobrachium nigrops,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,10,,Leptophryne borbonica,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,11,,Litoria caerulea,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,12,,Litoria infrafrenata,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,13,,Litoria nasuta,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,14,,Litoria rubella **III. BURUNG**,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,1,,Dromaius novaehollandiae (Burung unta; emu),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,2,,"Burung selain Burung Pemangsa, Psittaciformes (termasuk burung beo, parkit, macaw, dan kakatua)",
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,3,,Kerak Kerbau (Acridotheres javanicus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,4,,Kerak Ungu (Acridotheres tristis),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,5,,Boha Wasur (Anseranas semipalmata),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,6,,Perling Ungu (Aplonis metallica),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,7,,Delimukan Zamrud (Chalcophaps indica),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,8,,Delimukan Timur (Chalcophaps stephani),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,9,,Cicadaun cochinchinensis,
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,10,,Cicadaun Kecil (Chloropsis cyanopogon),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,11,,Cicadaun Besar (Chloropsis sonnerati),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,12,,Kucica Hutan (Copsychus malabaricus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,13,,Kucica Kampung (Copsychus saularis),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,14,,Sikatan Banyumas (Cyornis banyumas),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,15,,Belibis Kembang (Dendrocygna arcuata),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,16,,Pergam Laut (Ducula bicolor),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,17,,Pergam Ekor-Ungu (Ducula rufigaster),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,18,,Pergam Zoe (Ducula zoeae),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,19,,Bondol Hijau Binglis (Erythrura prasina),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,20,,Ayamhutan Merah (Gallus gallus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,21,,Ayamhutan Hijau (Gallus varius),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,22,,Kacembang Gadung (Irena puella),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,23,,Bondol Jawa (Lonchura leucogastroides),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,24,,Sayap-Biru (Chloropsis),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,25,,Bondol Tutul (Lonchura leucosticta),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,26,,Bondol Haji (Lonchura maja),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,27,,Bondol Rawa (Lonchura malacca),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,28,,Bondol Taruk (Lonchura molucca),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,29,,Bondol Peking (Lonchura punctulata),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,30,,Bondol Buba (Lonchura spectabilis),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,31,,Bondol Dada-Hitam (Lonchura teerinki),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,32,,Uncal Ambon (Macropygia amboinensis),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,33,,Uncal Kouran (Macropygia ruficeps),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,34,,Takur Tenggeret (Megalaima australis),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,35,,Takur Ungkut-Ungkut (Megalaima haemacephala),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,36,,Mino Emas (Mino anais),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,37,,Mino Muka-Kuning (Mino dumontii),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,38,,Kepudang Kuduk-Hitam (Oriolus chinensis),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,39,,Delimukan Dewata (Otidiphaps nobilis),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,40,,Burunggereja Erasia (Passer montanus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,41,,Pelanduk Topi-Hitam (Pellorneum capistratum),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,42,,Tangkar Ongklet (Platylophus galericulatus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,43,,Walik Dahi-Jingga (Ptilinopus aurantiifrons),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,44,,Walik Lunggung (Ptilinopus coronulatus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,45,,Walik Perut-Jingga (Ptilinopus iozonus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,46,,Walik Wompu (Ptilinopus magnificus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,47,,Walik Kembang (Ptilinopus melanospila),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,48,,Walik Mutiara (Ptilinopus perlatus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,49,,Walik Kepala-Ungu (Ptilinopus porphyreus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,50,,Walik Elok (Ptilinopus pulchellus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,51,,Walik Raja (Ptilinopus superbus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,52,,Cucak Kuricang (Pycnonotus atriceps),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,53,,Cucak Kutilang (Pycnonotus aurigaster),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,54,,Cucak Gunung (Pycnonotus bimaculatus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,55,,Merbah Cerukcuk (Pycnonotus goiavier),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,56,,Cucak Kuning (Pycnonotus melanicterus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,57,,Decu Belang (Saxicola caprata),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,58,,Tekukur Biasa (Streptopelia chinensis),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,59,,Jalak Suren (Sturnus contra),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,60,,Punai Gading (Treron vernans),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,61,,Gemak Loreng (Turnix suscitator),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,62,,Anis Merah (Zoothera citrina),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,63,,Anis Kembang (Zoothera interpress),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,64,,Walet Sarang-Putih (Aerodramus fuciphagus),
DOC101,Permendag%2011%20Tahun%202024.txt,,,Pasal 49,65,,Walet Sarang-Hitam (Aerodramus maximus),
